modified_zcta,neighborhood_name,borough_group,covid_case_count,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,total_covid_tests,date,new_case,new_death,incidence_rate
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,753,3154.46,23870.96,33,138.24,14.15,5323,2020-08-15,1,0,4.2
10312,Annadale/Rossville,Staten Island,1660,2752.7,60304.33,59,97.84,14.11,11767,2020-08-15,2,0,3.3
10314,Bloomfield/Freshkills Park,Staten Island,2866,3155.2,90834.29,201,221.28,14.9,19229,2020-08-15,2,0,2.2
10451,Concourse/Melrose,Bronx,1718,3600.26,47718.77,151,316.44,14.62,11748,2020-08-15,1,0,2.1
10452,Concourse/Highbridge,Bronx,2712,3520.48,77035.04,173,224.57,15.18,17868,2020-08-15,6,1,7.8
10453,Morris Heights/Mount Hope/University Heights,Bronx,2674,3293.75,81184.04,165,203.24,16.16,16547,2020-08-15,9,0,11.1
10454,Mott Haven/Port Morris,Bronx,1266,3312.11,38223.41,105,274.7,14.72,8600,2020-08-15,2,0,5.2
10455,Mott Haven,Bronx,1445,3426.25,42174.38,111,263.19,15.39,9389,2020-08-15,5,0,11.9
10456,Claremont/Morrisania,Bronx,2818,3015.78,93441.91,291,311.42,14.23,19800,2020-08-15,2,0,2.1
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2458,3291.15,74685.06,187,250.38,14.39,17076,2020-08-15,2,0,2.7
10458,Belmont/Fordham University/Kingsbridge,Bronx,2389,2850.57,83807.74,126,150.34,15.16,15762,2020-08-15,6,0,7.2
10459,Charlotte Gardens/Hunts Point,Bronx,1657,3426.77,48354.56,166,343.3,15.03,11024,2020-08-15,1,0,2.1
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1872,3116.2,60073.25,127,211.41,15.45,12118,2020-08-15,4,0,6.7
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1965,3971.34,49479.56,140,282.95,15.72,12500,2020-08-15,1,0,2
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2463,3184.95,77332.41,183,236.64,14.4,17110,2020-08-15,5,0,6.5
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2238,3139.41,71287.33,215,301.6,12.79,17496,2020-08-15,4,0,5.6
10464,City Island,Bronx,135,3101.2,4353.16,9,206.75,12.03,1122,2020-08-15,0,0,0
10465,Country Club/Throgs Neck,Bronx,1584,3681.12,43030.43,86,199.86,15.34,10323,2020-08-15,1,0,2.3
10466,Edenwald/Wakefield,Bronx,2591,3590.3,72166.65,169,234.18,17.32,14962,2020-08-15,2,0,2.8
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3795,3765.48,100784.05,324,321.48,16.21,23405,2020-08-15,7,0,6.9
10468,Fordham/Kingsbridge/University Heights,Bronx,3083,4020.55,76681.12,221,288.21,16.11,19135,2020-08-15,5,0,6.5
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3222,4505.77,71508.25,363,507.63,17.96,17938,2020-08-15,0,0,0
10470,Wakefield/Woodlawn,Bronx,485,3438.8,14103.75,20,141.81,15.03,3227,2020-08-15,0,0,0
10471,Fieldston/North Riverdale/Riverdale,Bronx,856,4028.75,21247.28,85,400.05,13.24,6465,2020-08-15,1,0,4.7
10472,Soundview,Bronx,2201,3240.87,67913.94,188,276.82,17.5,12579,2020-08-15,5,0,7.4
10473,Castle Hill/Clason Point/Soundview,Bronx,2139,3454.16,61925.28,137,221.23,15.9,13453,2020-08-15,3,0,4.8
10474,Hunts Point,Bronx,353,2838.06,12438.07,21,168.84,14.4,2451,2020-08-15,2,0,16.1
10475,Co-op City/Edenwald,Bronx,1850,4229.23,43743.21,176,402.35,16.64,11118,2020-08-15,0,0,0
11004,Bellerose/Douglaston-Little Neck,Queens,631,3363.8,18758.55,68,362.5,12.55,5028,2020-08-15,3,0,16
11101,Astoria (South)/Long Island City/Sunnyside,Queens,721,2048.06,35204.11,40,113.62,7.23,9978,2020-08-15,3,0,8.5
11102,Astoria (North),Queens,710,2175.72,32632.92,80,245.15,9.24,7680,2020-08-15,1,0,3.1
11103,Astoria (North)/Astoria (South),Queens,648,1771.19,36585.65,54,147.6,8.15,7949,2020-08-15,1,0,2.7
11104,Sunnyside,Queens,553,2232.03,24775.7,42,169.52,9.07,6097,2020-08-15,1,0,4
11105,Ditmars Steinway,Queens,544,1515.54,35894.88,43,119.79,7.18,7574,2020-08-15,0,0,0
11106,Astoria (South),Queens,768,1986.32,38664.4,55,142.25,9.12,8423,2020-08-15,2,0,5.2
11109,Long Island City,Queens,62,1222.72,5070.64,2,39.44,4.56,1360,2020-08-15,0,0,0
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,812,1333.15,60908.15,95,155.97,4.91,16531,2020-08-15,5,0,8.2
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2242,3054.81,73392.42,243,331.1,15.87,14129,2020-08-15,1,0,1.4
11204,Bensonhurst/Mapleton,Brooklyn,2206,2781.05,79322.45,145,182.8,14.81,14893,2020-08-15,10,0,12.6
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,816,1853.99,44013.21,50,113.6,8.67,9415,2020-08-15,1,0,2.3
11206,Williamsburg (South),Brooklyn,1801,2106.52,85496.61,153,178.95,10.1,17829,2020-08-15,5,0,5.8
11207,Cypress Hills/East New York,Brooklyn,2365,2652.63,89156.75,216,242.27,14.11,16761,2020-08-15,2,0,2.2
11208,Cypress Hills/East New York,Brooklyn,2676,2798.94,95607.69,249,260.44,15.76,16982,2020-08-15,3,0,3.1
11209,Bay Ridge/Fort Hamilton,Brooklyn,1278,1905.16,67081.12,116,172.92,9.32,13711,2020-08-15,4,0,6
11210,Flatlands/Midwood,Brooklyn,1845,2750.07,67089.29,150,223.58,14.82,12452,2020-08-15,1,0,1.5
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2326,2335.47,99594.67,138,138.56,9.48,24546,2020-08-15,1,0,1
11212,Ocean Hill-Brownsville,Brooklyn,2106,2646.06,79589.99,235,295.26,14.76,14267,2020-08-15,2,0,2.5
11213,Crown Heights (East),Brooklyn,1555,2413.62,64425.94,149,231.27,12.01,12948,2020-08-15,1,0,1.6
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1733,1856.78,93333.46,184,197.14,11.68,14843,2020-08-15,5,0,5.4
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,695,993.82,69932.3,46,65.78,4.49,15487,2020-08-15,8,0,11.4
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,851,1532.29,55537.72,76,136.84,7.04,12093,2020-08-15,0,0,0
11217,Boerum Hill/Park Slope,Brooklyn,688,1449.13,47476.67,86,181.14,6.82,10081,2020-08-15,1,0,2.1
11218,Kensington/Windsor Terrace,Brooklyn,1897,2502.43,75806.47,137,180.72,12.22,15520,2020-08-15,3,0,4
11219,Borough Park,Brooklyn,3267,3518.27,92858.07,235,253.07,15.33,21315,2020-08-15,3,0,3.2
11220,Sunset Park,Brooklyn,1942,1972.57,98450,167,169.63,11.97,16229,2020-08-15,43,0,43.7
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1538,1883.13,81672.44,147,179.99,9.33,16481,2020-08-15,2,0,2.4
11222,Greenpoint,Brooklyn,533,1466.33,36349.16,34,93.54,5.3,10061,2020-08-15,2,0,5.5
11223,Gravesend/Homecrest,Brooklyn,1892,2366.27,79957.11,144,180.1,13.28,14249,2020-08-15,4,0,5
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1333,2996.36,44487.34,214,481.04,15.25,8739,2020-08-15,1,0,2.2
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1266,2193.67,57711.49,140,242.59,10.58,11970,2020-08-15,4,0,6.9
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2547,2571.13,99061.32,301,303.85,13.04,19528,2020-08-15,4,0,4
11228,Bath Beach/Dyker Heights,Brooklyn,762,1723.39,44215.08,82,185.46,11.26,6768,2020-08-15,1,0,2.3
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1947,2293.04,84909.16,151,177.84,10.5,18537,2020-08-15,4,0,4.7
11230,Midwood,Brooklyn,2574,2886.76,89165.77,228,255.7,13.71,18775,2020-08-15,0,0,0
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,467,1262.34,36994.7,34,91.91,5.46,8546,2020-08-15,1,0,2.7
11232,Sunset Park,Brooklyn,633,2239.04,28271.09,42,148.56,11.39,5557,2020-08-15,2,0,7.1
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1423,1972.4,72145.54,136,188.51,12.15,11712,2020-08-15,1,0,1.4
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2427,2546.57,95304.8,195,204.61,14.53,16699,2020-08-15,3,0,3.1
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2263,2845.1,79540.14,300,377.17,13.37,16924,2020-08-15,4,0,5
11236,Canarsie,Brooklyn,2975,3071.86,96846.99,299,308.73,16.91,17592,2020-08-15,1,0,1
11237,Bushwick/East Williamsburg,Brooklyn,1114,2197.42,50695.72,114,224.87,10.16,10969,2020-08-15,1,0,2
11238,Clinton Hill/Prospect Heights,Brooklyn,888,1643.96,54015.79,105,194.39,6.23,14263,2020-08-15,2,0,3.7
11239,East New York,Brooklyn,570,4591.82,12413.37,89,716.97,15.27,3732,2020-08-15,1,0,8.1
11354,Flushing/Murray Hill,Queens,1395,2512.68,55518.32,299,538.56,11.08,12593,2020-08-15,1,0,1.8
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1556,1944.66,80013.97,169,211.21,10.87,14315,2020-08-15,1,0,1.2
11356,College Point,Queens,637,2731.24,23322.74,42,180.08,14.21,4482,2020-08-15,1,0,4.3
11357,Whitestone,Queens,903,2258.88,39975.56,105,262.66,11.8,7652,2020-08-15,1,0,2.5
11358,Auburndale/Murray Hill,Queens,632,1778.2,35541.5,43,120.99,9.12,6933,2020-08-15,0,0,0
11360,Bayside (North),Queens,340,1802.45,18863.17,27,143.14,8.67,3921,2020-08-15,1,0,5.3
11361,Bayside (North)/Bayside (South),Queens,491,1755.33,27971.99,58,207.35,9.49,5172,2020-08-15,0,0,0
11362,Douglaston-Little Neck,Queens,351,1978.8,17738.01,36,202.95,10.35,3392,2020-08-15,0,0,0
11363,Douglaston-Little Neck,Queens,108,1508.58,7159.03,5,69.84,8.78,1230,2020-08-15,0,0,0
11364,Bayside (South)/Oakland Gardens,Queens,508,1469.8,34562.6,35,101.27,8.64,5878,2020-08-15,1,0,2.9
11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,933,2118.01,44050.79,67,152.1,11.48,8130,2020-08-15,0,0,0
11366,Fresh Meadows/Hillcrest,Queens,415,3012.18,13777.39,28,203.23,15.46,2685,2020-08-15,0,0,0
11367,Kew Gardens Hills/Pomonok,Queens,1145,2723.65,42039.24,67,159.37,13.55,8448,2020-08-15,2,0,4.8
11368,Corona/North Corona,Queens,5047,4522.64,111594.1,446,399.66,18.53,27243,2020-08-15,6,0,5.4
11369,Airport/East Elmhurst,Queens,1724,4728.18,36462.23,180,493.66,19.23,8967,2020-08-15,1,0,2.7
11370,Jackson Heights/Rikers Island,Queens,1420,4334.73,32758.65,64,195.37,18.19,7805,2020-08-15,0,0,0
11372,Jackson Heights,Queens,2782,4446.73,62562.88,258,412.39,15.98,17407,2020-08-15,6,1,9.6
11373,Elmhurst,Queens,3492,3759.86,92875.81,297,319.78,15.43,22634,2020-08-15,11,0,11.8
11374,Rego Park,Queens,1168,2777.8,42047.63,99,235.45,13.37,8738,2020-08-15,1,0,2.4
11375,Forest Hills,Queens,1560,2211.1,70552.99,181,256.54,11.43,13646,2020-08-15,-1,0,-1.4
11377,Woodside,Queens,2477,2864.63,86468.55,195,225.52,12.35,20061,2020-08-15,0,0,0
11378,Maspeth,Queens,809,2338.59,34593.45,74,213.91,11.62,6964,2020-08-15,3,0,8.7
11379,Middle Village,Queens,881,2434,36195.55,99,273.51,12.01,7336,2020-08-15,0,0,0
11385,Glendale/Ridgewood,Queens,2413,2344.31,102929.91,142,137.96,12.51,19291,2020-08-15,3,0,2.9
11411,Cambria Heights,Queens,726,3542.46,20494.26,50,243.97,18.9,3842,2020-08-15,1,0,4.9
11412,St. Albans,Queens,1323,3362.4,39346.92,92,233.82,17.99,7355,2020-08-15,0,0,0
11413,Laurelton/Rosedale,Queens,1404,3216.64,43647.97,103,235.98,18.18,7724,2020-08-15,1,0,2.3
11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,859,3039.03,28265.56,63,222.89,16.65,5159,2020-08-15,2,0,7.1
11415,Kew Gardens,Queens,564,2932.27,19234.25,52,270.35,13.8,4088,2020-08-15,1,0,5.2
11416,Ozone Park,Queens,775,2911.96,26614.42,55,206.65,16.94,4576,2020-08-15,2,0,7.5
11417,Ozone Park,Queens,946,3025.2,31270.63,47,150.3,15.63,6051,2020-08-15,3,0,9.6
11418,Richmond Hill,Queens,1195,3136.06,38105.16,106,278.18,16.42,7277,2020-08-15,0,0,0
11419,Richmond Hill/South Ozone Park,Queens,1302,2560.53,50848.81,98,192.73,17.61,7392,2020-08-15,1,0,2
11420,South Ozone Park,Queens,1467,3030.01,48415.71,107,221,17.93,8183,2020-08-15,0,0,0
11421,Woodhaven,Queens,1296,3070.4,42209.49,103,244.02,16.57,7822,2020-08-15,4,0,9.5
11422,Rosedale,Queens,1066,3161.18,33721.62,67,198.69,17.64,6043,2020-08-15,1,0,3
11423,Hollis/Holliswood,Queens,1155,3604.74,32041.14,105,327.7,18.56,6222,2020-08-15,3,0,9.4
11426,Bellerose,Queens,531,2607.63,20363.28,34,166.97,15.53,3419,2020-08-15,1,0,4.9
11427,Bellerose/Hollis Hills/Holliswood,Queens,837,3605.83,23212.38,51,219.71,16.55,5056,2020-08-15,2,0,8.6
11428,Queens Village,Queens,709,3668.36,19327.45,54,279.4,18.65,3802,2020-08-15,0,0,0
11429,Queens Village,Queens,1025,3655.97,28036.33,75,267.51,18.09,5667,2020-08-15,1,0,3.6
11432,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1971,3118.9,63195.4,254,401.93,16.17,12190,2020-08-15,4,0,6.3
11433,Jamaica,Queens,1027,2849.95,36035.76,79,219.23,16.09,6381,2020-08-15,1,0,2.8
11434,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2235,3309.34,67536.11,197,291.7,17.42,12831,2020-08-15,0,0,0
11435,Briarwood/Jamaica,Queens,1748,3031.36,57663.84,150,260.13,16.28,10734,2020-08-15,2,0,3.5
11436,South Jamaica/South Ozone Park,Queens,577,2773.05,20807.42,46,221.07,16.98,3399,2020-08-15,0,0,0
11691,Edgemere/Far Rockaway,Queens,2618,4042.68,64759.02,373,575.98,16.34,16021,2020-08-15,1,0,1.5
11692,Arverne/Edgemere,Queens,688,3419.44,20120.24,93,462.22,14.45,4762,2020-08-15,0,0,0
11693,Arverne/Broad Channel,Queens,349,2818.77,12381.27,29,234.22,15,2327,2020-08-15,0,0,0
11694,Belle Harbor-Neponsit/Rockaway Park,Queens,775,3807.27,20355.78,89,437.22,16.17,4794,2020-08-15,1,0,4.9
11697,Breezy Point,Queens,113,3195.08,3536.69,4,113.1,7.47,1513,2020-08-15,0,0,0
10001,Chelsea/NoMad/West Chelsea,Manhattan,433,1837.62,23563.03,26,110.34,6.1,7103,2020-08-16,0,0,0
10002,Chinatown/Lower East Side,Manhattan,1304,1698.9,76755.41,161,209.76,8.73,14940,2020-08-16,5,0,6.5
10003,East Village/Gramercy/Greenwich Village,Manhattan,525,975.81,53801.62,34,63.2,4.51,11639,2020-08-16,0,0,0
10004,Financial District,Manhattan,39,1068.32,3650.61,1,27.39,4.89,797,2020-08-16,0,0,0
10005,Financial District,Manhattan,90,1071.93,8396.11,2,23.82,4.76,1890,2020-08-16,1,0,11.9
10006,Financial District,Manhattan,39,1127.89,3457.77,0,0,4.68,834,2020-08-16,0,0,0
10007,TriBeCa,Manhattan,72,872.76,8249.73,3,36.36,3.71,1941,2020-08-16,1,0,12.1
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,822,1399.2,58747.99,69,117.45,6.11,13463,2020-08-16,0,0,0
10010,Flatiron/Gramercy/Kips Bay,Manhattan,328,1013.23,32371.86,19,58.69,4.27,7685,2020-08-16,1,0,3.1
10011,Chelsea,Manhattan,612,1236.35,49500.52,43,86.87,5.12,11952,2020-08-16,0,0,0
10012,Greenwich Village/SoHo,Manhattan,212,884.03,23981.2,9,37.53,4.26,4980,2020-08-16,1,0,4.2
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,323,1112.6,29031.09,21,72.34,4.42,7303,2020-08-16,1,0,3.4
10014,Hudson Square/Meatpacking District/West Village,Manhattan,373,1201.55,31043.16,29,93.42,4.65,8013,2020-08-16,1,0,3.2
10016,Kips Bay/Murray Hill/NoMad,Manhattan,819,1559.28,52524.35,50,95.19,5.93,13812,2020-08-16,2,0,3.8
10017,East Midtown/Murray Hill,Manhattan,165,1023.12,16127.22,8,49.61,4.47,3694,2020-08-16,0,0,0
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,266,2790.76,9531.44,5,52.46,6.51,4087,2020-08-16,2,0,21
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,689,1695.73,40631.45,42,103.37,6.02,11440,2020-08-16,0,0,0
10021,Lenox Hill/Upper East Side,Manhattan,626,1417.07,44175.61,65,147.14,5.43,11522,2020-08-16,0,0,0
10022,East Midtown,Manhattan,389,1282.36,30334.8,32,105.49,5.06,7684,2020-08-16,0,0,0
10023,Lincoln Square,Manhattan,645,1070.1,60274.81,54,89.59,4.69,13744,2020-08-16,2,0,3.3
10024,Upper West Side,Manhattan,822,1433.61,57337.68,75,130.8,5.8,14181,2020-08-16,5,0,8.7
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1517,1642.96,92333.47,177,191.7,6.27,24194,2020-08-16,2,0,2.2
10026,Central Harlem (South),Manhattan,740,1896.56,39018.03,47,120.46,9.28,7973,2020-08-16,1,0,2.6
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1166,1832.44,63631.04,113,177.59,8.65,13480,2020-08-16,0,0,0
10028,Upper East Side/Yorkville,Manhattan,534,1086.36,49155.08,34,69.17,5.09,10486,2020-08-16,4,0,8.1
10029,East Harlem,Manhattan,2003,2540.54,78841.52,213,270.16,10.79,18564,2020-08-16,8,1,10.1
10030,Central Harlem (North),Manhattan,565,1926.89,29321.91,56,190.98,10.05,5622,2020-08-16,0,0,0
10031,Hamilton Heights/West Harlem,Manhattan,1505,2485.26,60556.93,133,219.63,11.05,13624,2020-08-16,2,0,3.3
10032,Washington Heights (South),Manhattan,1739,2827.98,61492.57,175,284.59,12,14495,2020-08-16,5,0,8.1
10033,Washington Heights (North)/Washington Heights (South),Manhattan,1505,2541.78,59210.43,121,204.36,11.76,12793,2020-08-16,5,0,8.4
10034,Inwood/Washington Heights (North),Manhattan,849,1971.04,43073.65,71,164.83,9.73,8729,2020-08-16,2,0,4.6
10035,East Harlem,Manhattan,1120,3253.29,34426.65,136,395.04,12.58,8901,2020-08-16,2,0,5.8
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,505,1926.65,26211.25,40,152.61,6.95,7271,2020-08-16,1,0,3.8
10037,Central Harlem (North)/East Harlem,Manhattan,570,2760.34,20649.62,63,305.09,10.9,5229,2020-08-16,2,0,9.7
10038,Chinatown/Financial District,Manhattan,287,1301.71,22047.96,28,127,6.43,4466,2020-08-16,1,0,4.5
10039,Central Harlem (North)/Washington Heights (South),Manhattan,605,2286.68,26457.52,64,241.9,11.16,5420,2020-08-16,3,0,11.3
10040,Washington Heights (North),Manhattan,1267,2827.6,44808.28,119,265.58,12.35,10261,2020-08-16,1,0,2.2
10044,Roosevelt Island,Manhattan,258,2205.07,11700.29,36,307.68,10.2,2529,2020-08-16,2,0,17.1
10065,Lenox Hill/Upper East Side,Manhattan,355,1221.55,29061.49,28,96.35,4.63,7662,2020-08-16,0,0,0
10069,Lincoln Square,Manhattan,68,1072.87,6338.13,2,31.56,4.99,1363,2020-08-16,0,0,0
10075,Lenox Hill/Upper East Side,Manhattan,443,1874.41,23634.14,45,190.4,6.76,6553,2020-08-16,1,0,4.2
10128,Upper East Side/Yorkville,Manhattan,711,1158.89,61351.93,41,66.83,5.05,14074,2020-08-16,-1,0,-1.6
10280,Battery Park City,Manhattan,64,665.37,9618.7,0,0,4.44,1442,2020-08-16,0,0,0
10282,Battery Park City,Manhattan,84,1523,5515.44,15,271.96,8.48,991,2020-08-16,0,0,0
10301,Silver Lake/St. George,Staten Island,1307,3299.38,39613.55,107,270.11,14.59,8959,2020-08-16,5,1,12.6
10302,Elm Park,Staten Island,683,3638.01,18773.99,32,170.45,18.12,3769,2020-08-16,0,0,0
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,942,3591.08,26231.66,47,179.17,16.28,5787,2020-08-16,4,0,15.2
10304,New Dorp/Todt Hill,Staten Island,1509,3554.88,42448.71,182,428.75,15.45,9764,2020-08-16,1,0,2.4
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1363,3202.46,42560.99,80,187.97,15.44,8825,2020-08-16,3,0,7
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1569,2922.57,53685.66,82,152.74,13.47,11651,2020-08-16,6,0,11.2
10307,Tottenville,Staten Island,416,2734.22,15214.56,15,98.59,14.79,2813,2020-08-16,1,0,6.6
10308,Great Kills,Staten Island,701,2365.42,29635.33,28,94.48,13.34,5253,2020-08-16,2,0,6.7
10309,Charleston/Prince's Bay/Woodrow,Staten Island,912,2763.22,33004.98,31,93.93,13.85,6583,2020-08-16,1,0,3
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,755,3162.84,23870.96,33,138.24,14.07,5365,2020-08-16,2,0,8.4
10312,Annadale/Rossville,Staten Island,1665,2761,60304.33,59,97.84,14.03,11865,2020-08-16,5,0,8.3
10314,Bloomfield/Freshkills Park,Staten Island,2871,3160.7,90834.29,201,221.28,14.82,19379,2020-08-16,5,0,5.5
10451,Concourse/Melrose,Bronx,1723,3610.74,47718.77,151,316.44,14.51,11875,2020-08-16,5,0,10.5
10452,Concourse/Highbridge,Bronx,2714,3523.07,77035.04,174,225.87,15.07,18008,2020-08-16,2,1,2.6
10453,Morris Heights/Mount Hope/University Heights,Bronx,2679,3299.91,81184.04,165,203.24,16.04,16698,2020-08-16,5,0,6.2
10454,Mott Haven/Port Morris,Bronx,1271,3325.19,38223.41,105,274.7,14.67,8666,2020-08-16,5,0,13.1
10455,Mott Haven,Bronx,1451,3440.48,42174.38,111,263.19,15.31,9475,2020-08-16,6,0,14.2
10456,Claremont/Morrisania,Bronx,2825,3023.27,93441.91,291,311.42,14.16,19954,2020-08-16,7,0,7.5
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2461,3295.17,74685.06,187,250.38,14.28,17233,2020-08-16,3,0,4
10458,Belmont/Fordham University/Kingsbridge,Bronx,2398,2861.31,83807.74,126,150.34,15.08,15907,2020-08-16,9,0,10.7
10459,Charlotte Gardens/Hunts Point,Bronx,1661,3435.04,48354.56,166,343.3,14.91,11141,2020-08-16,4,0,8.3
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1876,3122.85,60073.25,127,211.41,15.31,12252,2020-08-16,4,0,6.7
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1965,3971.34,49479.56,140,282.95,15.59,12606,2020-08-16,0,0,0
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2471,3195.3,77332.41,183,236.64,14.32,17254,2020-08-16,8,0,10.3
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2241,3143.62,71287.33,216,303,12.69,17661,2020-08-16,3,1,4.2
10464,City Island,Bronx,135,3101.2,4353.16,9,206.75,11.94,1131,2020-08-16,0,0,0
10465,Country Club/Throgs Neck,Bronx,1585,3683.44,43030.43,86,199.86,15.21,10418,2020-08-16,1,0,2.3
10466,Edenwald/Wakefield,Bronx,2595,3595.84,72166.65,169,234.18,17.19,15095,2020-08-16,4,0,5.5
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3800,3770.44,100784.05,324,321.48,16.08,23633,2020-08-16,5,0,5
10468,Fordham/Kingsbridge/University Heights,Bronx,3087,4025.76,76681.12,221,288.21,16,19288,2020-08-16,4,0,5.2
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3225,4509.97,71508.25,363,507.63,17.8,18122,2020-08-16,3,0,4.2
10470,Wakefield/Woodlawn,Bronx,486,3445.89,14103.75,20,141.81,14.95,3251,2020-08-16,1,0,7.1
10471,Fieldston/North Riverdale/Riverdale,Bronx,857,4033.46,21247.28,85,400.05,13.15,6515,2020-08-16,1,0,4.7
10472,Soundview,Bronx,2205,3246.76,67913.94,188,276.82,17.35,12712,2020-08-16,4,0,5.9
10473,Castle Hill/Clason Point/Soundview,Bronx,2143,3460.62,61925.28,137,221.23,15.8,13567,2020-08-16,4,0,6.5
10474,Hunts Point,Bronx,353,2838.06,12438.07,21,168.84,14.26,2476,2020-08-16,0,0,0
10475,Co-op City/Edenwald,Bronx,1852,4233.8,43743.21,176,402.35,16.51,11220,2020-08-16,2,0,4.6
11004,Bellerose/Douglaston-Little Neck,Queens,632,3369.13,18758.55,68,362.5,12.47,5068,2020-08-16,1,0,5.3
11101,Astoria (South)/Long Island City/Sunnyside,Queens,724,2056.58,35204.11,40,113.62,7.2,10059,2020-08-16,3,0,8.5
11102,Astoria (North),Queens,712,2181.85,32632.92,80,245.15,9.17,7768,2020-08-16,2,0,6.1
11103,Astoria (North)/Astoria (South),Queens,652,1782.12,36585.65,54,147.6,8.12,8029,2020-08-16,4,0,10.9
11104,Sunnyside,Queens,553,2232.03,24775.7,42,169.52,8.99,6152,2020-08-16,0,0,0
11105,Ditmars Steinway,Queens,545,1518.32,35894.88,43,119.79,7.12,7655,2020-08-16,1,0,2.8
11106,Astoria (South),Queens,770,1991.5,38664.4,55,142.25,9.07,8490,2020-08-16,2,0,5.2
11109,Long Island City,Queens,62,1222.72,5070.64,2,39.44,4.54,1365,2020-08-16,0,0,0
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,812,1333.15,60908.15,95,155.97,4.86,16719,2020-08-16,0,0,0
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2242,3054.81,73392.42,243,331.1,15.76,14222,2020-08-16,0,0,0
11204,Bensonhurst/Mapleton,Brooklyn,2216,2793.66,79322.45,145,182.8,14.74,15037,2020-08-16,10,0,12.6
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,817,1856.26,44013.21,50,113.6,8.61,9487,2020-08-16,1,0,2.3
11206,Williamsburg (South),Brooklyn,1803,2108.86,85496.61,153,178.95,10.03,17975,2020-08-16,2,0,2.3
